PC1,PC2
-0.30728,-0.418632
-0.353123,-0.398818
-0.225283,-0.435898
-0.110438,-0.476618
-0.151935,-0.4676
-0.0897392,-0.510941
0.260628,-0.627912
0.654334,-0.761899
1.55117,-0.895064
2.42801,0.257114
3.11465,2.17466
2.95914,0.730099
2.68133,0.601007
2.74153,-0.233937
2.71989,-0.0459178
3.67377,2.24032
3.34095,0.739841
3.92195,2.07107
3.81993,1.11704
3.98518,1.81607
3.72829,0.430108
3.82735,0.764243
3.66369,0.212194
4.27208,2.19455
3.80466,0.387914
3.50693,-0.581474
4.1605,2.0698
3.34522,-0.316596
3.90553,1.82496
3.08576,-1.36826
3.59484,1.52053
3.03296,-0.775314
3.36031,1.40706
2.86445,-0.230598
3.67986,2.27948
3.04981,1.58874
2.04276,0.10499
2.23449,0.313258
2.37302,2.23865
2.33602,1.7555
1.38504,-0.280571
1.60383,-0.0129557
1.55145,-0.569525
1.57019,-0.324487
1.13497,-0.174173
2.12429,2.44092
1.11385,0.00615258
0.817277,1.21275
0.542329,1.45193
0.16901,0.653622
-0.0364282,0.675244
0.198426,0.697278
0.124653,0.483326
-0.208299,0.347102
-0.0789534,1.19819
-0.263359,0.00115144
0.0552995,1.31492
0.280388,1.99701
0.570469,3.15729
0.13419,0.963746
-0.305357,0.0212588
-0.425952,-0.385515
-0.494456,-0.364993
-0.619792,-0.330711
-0.489612,-0.376174
-0.421108,-0.396695
-0.17658,-0.482494
0.0411025,-0.551204
0.137112,-0.583614
0.326074,-0.612617
0.64424,1.18937
0.459726,0.252994
1.05353,2.29082
0.579777,-0.00845131
0.611706,-0.668831
1.51896,2.20957
1.75849,2.42093
1.9562,2.83624
2.10378,2.5556
2.10378,2.5556
2.07267,2.23396
1.95542,1.62177
1.4311,-0.223948
1.3633,-0.522426
1.73573,0.503821
2.24306,1.7521
1.87618,1.0896
1.87618,1.0896
2.18091,2.55682
1.75715,1.23948
1.78451,1.51357
1.92385,2.85931
0.719415,-0.320259
1.36479,2.55492
0.462535,0.0732852
0.663852,0.822119
0.569369,0.340219
0.270091,-0.107549
0.0821012,-0.559837
0.0227655,-0.543278
-0.0139087,-0.527427
-0.135582,-0.491127
-0.213255,-0.466643
-0.334266,-0.425142
-0.393602,-0.408584
-0.443769,-0.395988
-0.462106,-0.388062
-0.521442,-0.371504
-0.459766,-0.396445
-0.589946,-0.350982
-0.465933,-0.395665
-0.48427,-0.38774
-0.836956,-0.2804
-0.864461,-0.268512
-0.846124,-0.276437
-0.84128,-0.287618
-0.682933,-0.339769
-0.47508,-0.409717
-0.397407,-0.434201
-0.406576,-0.430238
-0.166394,-0.505241
-0.244565,-0.480372
-0.0770495,-0.536485
-0.0177137,-0.553044
0.11497,-0.601305
0.496506,-0.728147
0.572336,-0.744633
1.02904,-0.89316
1.13313,-0.870807
1.52358,-1.05272
1.58292,-1.06928
1.7406,-1.12663
1.61035,-0.835132
1.98946,-0.511287
1.91236,-0.228254
2.57623,2.34571
1.55924,-1.04979
1.77028,-0.337938
1.89722,-0.139765
2.56104,2.06447
2.02212,0.281536
2.56299,1.79581
2.59134,1.58131
2.41614,1.75015
2.3763,2.06247
2.09413,1.25025
1.77791,0.57477
1.09592,-0.829247
1.2115,-0.118002
1.5177,1.16642
1.3286,0.780171
0.787027,-0.415108
0.484976,-0.697787
0.366304,-0.664669
0.338799,-0.652781
0.507474,-0.704079
0.516642,-0.708042
0.270294,-0.632259
0.0276094,-0.554459
-0.0592319,-0.526012
0.0874432,-0.571403
-0.190074,-0.485749
-0.226748,-0.469898
-0.295252,-0.449377
-0.273913,-0.460485
-0.438925,-0.407169
-0.461587,-0.406461
-0.507447,-0.379338
-0.267266,-0.45434
-0.60292,-0.372637
-0.575414,-0.384525
-0.410402,-0.437841
-0.53874,-0.400376
-0.381054,-0.457728
-0.216042,-0.511044
-0.126199,-0.542673
-0.241044,-0.501953
-0.335212,-0.477542
-0.149359,-0.541581
-0.0533489,-0.573991
0.163673,-0.647901
0.32202,-0.700052
0.856397,-0.873064
0.892517,-0.855897
1.63895,-1.12255
2.27284,0.664775
2.97082,2.47161
2.60808,1.03134
1.80189,-1.11297
1.93858,-0.574743
1.78838,-1.10892
2.18317,-1.30163
2.67117,-0.033957
2.41024,-1.29787
2.8509,-1.5177
2.92789,-1.52937
2.92857,-1.54219
3.27577,-1.66156
3.15908,-1.61284
3.13824,-1.60212
2.8137,-1.48345
2.69503,-1.45034
2.41317,-1.35389
2.16322,-1.21658
1.96,-0.92467
2.18364,-0.675546
1.6336,-1.10028
1.66645,-1.12373
1.47393,-1.05853
1.24342,-0.987872
1.15357,-0.956242
1.26122,-0.970089
1.26988,-0.571306
1.54817,0.472043
1.24524,-0.977856
1.26487,-0.266835
1.16095,-0.582479
0.993385,-0.896093
0.975048,-0.888167
0.703534,-0.80888
0.609367,-0.784468
0.609367,-0.784468
1.59325,1.88945
0.974132,-0.645605
0.746782,-0.572547
1.81459,2.52399
0.603396,-0.699941
1.473,2.6756
1.66106,2.88185
0.722481,0.213832
0.722028,-0.707735
0.401514,-0.714521
0.608275,-0.725741
0.742093,-0.153421
0.78129,-0.478255
1.16059,0.929449
1.21907,0.823944
1.75008,2.25882
1.54649,1.27233
1.33635,0.325228
2.11819,2.19227
1.28074,0.0122948
1.55501,0.469154
1.50014,-0.486978
1.70495,-0.229543
1.65948,-1.02773
2.06147,0.756304
2.25427,0.521497
2.1609,0.966365
1.8664,0.454578
2.07587,0.609776
1.69368,-0.756527
2.16078,0.5438
1.94734,-0.820965
1.80581,-0.66479
2.25444,0.228206
2.26773,0.147715
2.73933,2.54643
1.85697,-0.47206
1.83921,-0.504462
1.86247,-0.16846
2.4849,2.48537
2.25015,2.20268
1.75208,0.697095
1.36712,-0.504118
1.89965,1.81162
1.74238,1.42069
1.48131,1.13669
1.80336,1.71475
1.20815,0.613797
1.64441,1.43019
1.72279,2.86622
1.60691,2.72694
0.744773,-0.229314
0.835821,0.412476
1.10075,1.86783
0.576267,0.315402
0.582497,0.76982
0.0762183,-0.511858
-0.138961,-0.445946
-0.157298,-0.43802
-0.262476,-0.401648
-0.456317,-0.346844
-0.43798,-0.35477
-0.541316,-0.326395
-0.433136,-0.365951
-0.24362,-0.427972
-0.197777,-0.447786
-0.00826133,-0.509808
-0.0834304,-0.488122
0.101224,-0.531653
0.447803,-0.681551
0.909331,-0.823245
0.653295,-0.725101
0.802669,-0.689543
0.890474,-0.796921
0.807383,-0.422052
1.49456,0.768549
1.54529,0.722935
2.03893,1.79143
2.29263,2.39559
1.80072,-0.103575
2.29857,1.93403
2.20981,1.52259
2.44142,2.08713
2.57605,2.47145
2.03922,0.133882
1.87724,-0.524531
2.03786,0.3549
1.88546,-0.0545121
2.03514,0.889718
1.84192,-0.420118
1.49927,-0.526671
1.4009,-0.478568
2.00093,2.01368
1.09271,-0.383429
0.821614,-0.752415
0.743941,-0.727931
0.544595,-0.667147
0.414415,-0.621683
0.386909,-0.609795
0.236408,-0.572007
0.167904,-0.551486
-0.0839499,-0.469723
-0.138961,-0.445946
-0.189128,-0.43335
-0.266801,-0.408866
-0.491149,-0.338991
-0.500317,-0.335028
-0.559653,-0.31847
-0.559653,-0.31847
-0.632482,-0.305166
-0.714479,-0.2879
-0.732816,-0.279975
-0.773815,-0.271342
-0.954162,-0.213283
-0.78915,-0.266599
-0.768971,-0.282522
-0.700467,-0.303044
-0.537275,-0.366376
-0.263422,-0.454047
-0.158243,-0.49042
-0.192414,-0.477366
0.123619,-0.586869
0.223954,-0.612061
0.695332,-0.770532
0.795667,-0.795724
1.02208,-0.494889
1.13032,-0.865953
1.73289,0.91495
2.01118,1.25706
2.50145,2.15394
1.80197,0.152864
1.53661,-0.846902
2.25495,0.736189
2.65318,2.47268
2.36393,1.11709
1.8936,-0.939714
2.54967,2.41
1.9969,0.740571
2.54425,2.4615
1.87018,0.704305
1.60676,0.13712
1.45711,0.263854
1.31411,-0.68885
1.12308,0.271828
1.04733,0.736203
0.901472,1.28752
0.816294,1.21691
0.491609,0.226395
0.973433,1.88651
0.431195,0.686027
0.87091,2.42081
0.397284,1.23803
0.487968,1.00378
-0.0798259,-0.154595
-0.115391,-0.20478
0.654998,2.42868
0.601381,2.5157
0.040369,0.693143
0.717521,3.19392
0.373568,2.36842
0.461223,2.8459
-0.451473,-0.358025
-0.659988,-0.293278
-0.840335,-0.235219
-0.69366,-0.280609
-0.858672,-0.227293
-0.69366,-0.280609
-0.682649,-0.292571
-0.560976,-0.32887
-0.632482,-0.305166
-0.568302,-0.332906
-0.428292,-0.377132
-0.295608,-0.425393
-0.087755,-0.49534
0.0864257,-0.552619
0.283268,-0.610605
0.555322,-0.726306
0.60497,-0.720503
1.03051,-0.85916
0.979282,-0.802457
1.09667,-0.871299
1.57221,-1.02814
1.62056,-1.05075
1.73136,-1.05149
1.77855,-0.374284
2.32508,0.848033
2.78553,2.14221
2.08823,0.0343947
2.48072,1.32339
1.83092,-0.903298
1.88376,-0.425275
1.81689,-0.880845
2.83988,2.42282
2.42864,0.888786
1.8358,-0.929098
1.59714,-0.966045
1.47362,-0.921746
1.1631,-0.818224
1.04875,-0.777889
0.881234,-0.721775
0.669056,-0.659046
0.532047,-0.618003
0.360207,-0.569107
0.395039,-0.57696
0.184184,-0.50383
0.11568,-0.483308
0.0471757,-0.462787
-0.105666,-0.416616
-0.236508,-0.376353
-0.305012,-0.355832
-0.350855,-0.336018
-0.51719,-0.293103
-0.576525,-0.276544
-0.716536,-0.232319
-0.766703,-0.219723
-0.826039,-0.203164
-0.885374,-0.186605
-0.960543,-0.164919
-0.830363,-0.210382
-0.853025,-0.209675
-0.788845,-0.237414
-0.500317,-0.335028
-0.327207,-0.351595
-0.122445,-0.463888
0.15441,-0.554741
0.10807,-0.534542
0.520113,-0.676455
0.709629,-0.738477
1.01649,-0.844017
1.18101,-0.896948
1.38886,-0.966895
1.99777,-1.18481
2.41898,-1.33068
2.63598,-1.38658
2.28526,-1.24562
2.4081,-0.985543
2.6571,-1.3501
3.15696,-0.606591
3.31185,-1.58783
3.09585,-1.3159
3.39147,-1.57139
3.51003,-1.33315
3.32322,-1.48905
3.97787,0.719146
4.12736,1.57963
3.94405,2.10338
2.89048,-0.444033
2.29823,-1.22397
2.19568,-1.06671
2.04938,-1.14539
1.98949,-1.09581
2.7431,2.10223
2.1331,1.76702
1.28268,-0.0395606
0.792626,-0.767217
1.31914,0.270512
1.37375,1.77328
0.524293,-0.600056
0.733771,-0.743734
0.452608,-0.667408
0.379797,-0.661414
0.299123,-0.633747
0.207957,-0.612518
0.428674,-0.606249
1.30241,2.38318
0.86925,2.30306
-0.097068,-0.422196
0.0960422,0.550546
-0.703254,-0.347445
-0.93994,0.115647
-1.20675,-0.231502
-1.36025,-0.190532
-1.29053,0.547837
-1.32239,0.17547
-1.49674,-0.167888
-1.5194,-0.16718
-1.33787,-0.238438
-1.1397,0.79956
-1.18629,0.0674088
-1.29203,-0.258252
-1.05667,-0.340088
-0.676174,-0.430131
-0.362499,-0.523941
-0.353313,-0.535214
-0.0499697,-0.619172
0.357229,-0.749904
1.05912,-0.97903
1.37714,-1.07293
1.42863,-1.07513
1.83583,-1.20586
1.81265,-1.18675
1.9148,-1.20193
1.77978,-1.14528
1.81608,0.753155
0.924094,0.390703
0.490339,-0.727366
0.426159,-0.699627
0.634511,-0.769959
0.0574554,-0.57473
-0.00972863,-0.451028
-0.729721,-0.372354
-0.828287,-0.315218
-1.09438,-0.287439
-0.938541,-0.336792
-1.25155,-0.248486
-1.26989,-0.24056
-1.12387,-0.291151
-0.314694,3.14897
-0.319078,3.39119
-0.675214,3.36685
-1.70792,0.100168
-1.82326,-0.0648231
-1.90826,-0.0443743
-1.89909,-0.0483371
-1.92176,-0.0476296
-1.918,-8.39843e-05
-1.94926,-0.0357413
-1.99943,-0.0231454
-1.85275,-0.0685359
-2.01777,-0.0152198
-2.12961,0.0223178
-2.24211,0.0546549
-2.27879,0.0705061
-2.26045,0.0625805
-2.26045,0.0625805
-2.14743,0.0118444
-2.00375,-0.0303635
-1.89857,-0.0667361
-1.84356,-0.0905129
-1.4759,-0.178611
-0.661698,0.696488
-0.587299,-0.248105
0.593269,2.47555
0.431498,0.807992
1.10564,2.92761
0.233775,1.09392
0.375629,0.742822
0.211362,-0.145937
0.910123,2.38754
0.362587,0.57555
0.333786,-0.131509
0.3634,1.08148
-0.0277097,-0.136971
0.890105,2.50183
0.380145,0.047079
0.983448,1.49436
0.994954,0.396434
0.728911,-0.694003
1.13413,-0.840336
1.46943,2.3694
0.161088,-0.0475391
0.514565,2.0524
-0.324621,1.097
0.256097,3.38454
0.401737,3.36524
-0.0977955,1.434
0.160235,3.13097
-0.889699,-0.193823
-0.859746,-0.175876
-0.770547,-0.220016
-1.15204,-0.118498
-1.07687,-0.140185
-1.32388,-0.0696024
-1.33305,-0.0656396
-1.38322,-0.0530437
-1.87243,0.102264
-2.23942,0.188253
-2.12457,0.147533
-2.27756,0.170104
-2.35956,0.18737
-2.5564,0.245356
-2.55772,0.234956
-2.47338,0.209307
-2.45204,0.198198
-2.64889,0.256185
-2.73389,0.276633
-2.76139,0.288522
-2.63738,0.243839
-2.81156,0.301118
-2.93689,0.3354
-2.85688,0.302533
-2.81104,0.282719
-2.63686,0.22544
-2.74686,0.254979
-2.62034,0.207498
-2.41681,0.130333
-2.25414,0.0853997
-2.07079,0.0241581
-1.9956,-0.0155425
-1.5854,-0.149457
-1.42493,-0.162407
-0.911434,0.29838
-0.84227,0.200983
-0.225962,2.04696
0.0963926,2.34462
0.214896,1.51921
0.850492,2.97606
0.602852,2.24012
0.21164,0.591794
1.10372,3.18165
0.814775,1.24679
1.37763,2.66969
1.1302,1.40903
0.913214,0.0731571
1.45116,1.64346
2.08504,2.82963
1.27772,0.0647317
0.977381,-0.338929
1.01729,0.796748
1.22263,1.43084
0.796638,0.946802
0.230182,-0.115698
-0.118391,-0.376453
-0.223015,-0.373098
-0.223015,-0.373098
-0.397196,-0.315819
-0.430868,-0.303151
-0.584371,-0.262181
-0.617311,-0.191474
-0.932234,-0.148008
-1.03257,-0.122816
-1.22208,-0.060794
-1.29545,-0.0217822
-1.46243,0.00862327
-1.53093,0.0291447
-1.57193,0.0377778
-1.45709,-0.0029424
-1.77494,0.0965443
-1.80245,0.108433
-1.86178,0.124991
-1.77745,0.0993422
-1.79578,0.107268
-1.65828,0.0658401
-1.77012,0.103378
-2.03847,0.185068
-2.00181,0.176526
-1.89794,0.122444
-1.83376,0.094704
-1.6669,0.0333897
-1.47188,-0.0346126
-1.25486,-0.108523
-1.14051,-0.148858
-0.982166,-0.201009
-0.441781,-0.391091
0.00825485,-0.52775
0.46614,-0.689476
0.348272,-0.627559
0.43027,-0.644825
1.11985,-0.890405
1.68041,-1.08571
2.03494,-1.20104
2.2728,-1.28568
2.03009,-0.973063
2.14752,-0.661472
2.41701,-0.432162
2.98475,2.05052
2.59417,0.123143
2.50042,0.692084
2.76188,1.23636
2.33646,0.0180703
2.15154,-1.17127
2.57078,-1.34006
2.42226,-1.28667
2.49743,-1.30835
2.12273,-1.17709
1.62817,-0.999515
1.27113,-0.881379
0.999084,-0.776382
0.786263,-0.726163
0.699421,-0.697716
0.836928,-0.739144
0.438399,-0.61199
0.606413,-0.668489
0.333221,-0.575618
0.130194,-0.509541
0.137396,-0.536415
0.0184377,-0.333696
-0.00561829,-0.396226
0.121794,0.716204
-0.11578,-0.465053
-0.381127,-0.386545
-0.396462,-0.381802
-0.609301,-0.324273
-0.805126,-0.28507
-0.805126,-0.28507
-0.930462,-0.250788
-1.07231,-0.198564
-1.33212,-0.0478758
-1.37816,-0.111808
-1.35748,-0.128117
-1.58564,-0.0838591
-1.63528,-0.0896622
-1.65743,-0.107354
-1.62075,-0.123205
-1.38672,-0.215441
-1.23087,-0.275499
-0.569957,-0.503302
-0.4243,-0.529909
0.0490419,-0.654764
0.105376,-0.66814
0.432562,-0.766005
0.789877,-0.836942
1.22229,0.494837
1.5759,0.828158
1.40378,-0.740165
1.43021,-0.700637
1.92997,0.698586
2.11485,0.816962
1.53303,-0.318956
1.55257,-1.04863
1.77392,-1.11532
1.67624,-0.983855
1.6504,-1.07102
1.49272,-1.01367
1.40044,-0.926404
1.22431,-0.899345
0.996155,-0.844383
0.699657,-0.763314
0.580431,-0.697178
0.494144,-0.701749
0.326628,-0.645635
0.178111,-0.592247
0.0105776,-0.528823
-0.0304035,-0.5275
-0.0897392,-0.510941
-0.201582,-0.473403
-0.301917,-0.448212
-0.292748,-0.452175
-0.41376,-0.410674
-0.37959,-0.423727
-0.505463,-0.363737
-0.613106,-0.34989
-0.559937,-0.365668
-0.709116,-0.31748
-0.77762,-0.296959
-0.918953,-0.263134
-0.975785,-0.249373
-0.845605,-0.294836
-0.831592,-0.30998
-0.735582,-0.34239
-0.717245,-0.350315
-0.314371,-0.488265
-0.0630167,0.526645
-0.186531,-0.525345
0.22601,-0.667642
0.536701,-0.765579
0.923081,-0.903602
1.23375,-0.983525
1.01501,-0.870707
2.00759,2.48625
1.15051,-0.40475
1.12021,-0.914389
1.19788,-0.938874
1.54852,-0.524209
1.29303,-0.750649
1.62327,-0.791549
1.36055,-0.983807
1.63258,-1.08149
1.10135,-0.888065
0.58531,-0.722978
0.4453,-0.678753
0.0734521,-0.574273
-0.502586,-0.397828
-0.551735,-0.404016
-1.11389,0.0252521
-0.990428,0.0135872
-1.03323,-0.293981
-1.19342,0.4567
-1.42824,-0.188409
-1.46923,-0.179776
-1.42523,-0.191592
-1.58791,-0.146659
-1.73458,-0.101268
-1.68198,-0.0767194
-1.61543,-0.127461
-1.78475,-0.0886725
-1.77125,-0.0854172
-1.79876,-0.0735289
-1.80793,-0.0695661
-1.83543,-0.0576777
-1.83543,-0.0576777
-1.93811,-0.0241029
-1.94728,-0.0201401
-1.85377,-0.0497521
-1.78227,-0.0734562
-1.96561,-0.0122145
-1.89045,-0.0339009
-1.74377,-0.0792914
-2.01201,0.0406174
-2.08296,0.0313035
-2.09646,0.0280482
-2.06895,0.0161598
-1.89477,-0.041119
-1.94243,-0.031321
-1.75724,-0.100561
-1.5579,-0.161345
-1.47538,-0.19701
-1.39338,-0.214276
-1.13486,-0.297204
-0.860327,-0.397689
-0.501972,-0.505424
-0.229278,-0.597911
0.666738,2.74239
0.124383,1.02657
0.0676244,-0.384072
0.596626,0.266513
1.52733,2.77795
1.11128,0.546556
1.67396,2.27006
1.50665,0.715875
2.01697,2.8683
1.13046,-0.450698
1.22259,-0.251981
1.91186,1.77915
1.29279,-0.386176
1.62653,0.871741
2.2566,2.34188
0.977763,-0.772584
1.78646,1.07006
0.896086,-0.640662
0.833422,-0.425996
1.21869,1.68389
1.05972,2.10788
0.274577,-0.176821
0.710678,1.92567
0.717658,2.43082
-0.0313434,0.155973
0.0889354,0.0564353
0.951149,2.76665
0.237056,1.52959
-0.375805,-0.174
-0.309548,0.646097
-0.387073,0.3846
-0.720341,-0.257936
-0.867072,-0.179912
-0.962528,-0.18052
-1.17338,-0.10739
-1.27372,-0.0821983
-1.13621,-0.123626
-1.39239,-0.0490809
-1.5134,-0.00758059
-1.64857,0.0254641
-1.69873,0.03806
-1.72624,0.0499483
-1.7489,0.0506558
-1.6804,0.0301344
-1.62539,0.00635761
-1.48053,-0.0490488
-1.26351,-0.122959
-1.1235,-0.167185
-0.855812,-0.254075
-0.796477,-0.270634
-0.805645,-0.266671
-0.847142,-0.257653
-0.0133678,-0.56384
0.239289,-0.616804
0.454468,-0.682716
0.562648,-0.722271
0.177093,-0.573463
0.154432,-0.572755
0.735313,-0.760381
1.33255,-0.971534
1.48487,-0.999305
1.51186,-0.992795
1.71354,-1.06196
1.74788,-1.06943
1.83501,-0.573551
2.84685,2.32682
2.51016,2.13574
2.50657,1.7949
2.09811,0.0957792
1.93876,-0.441743
2.40544,1.30686
2.38376,1.5202
2.57646,2.23998
1.62032,-0.985151
1.14528,-0.828698
0.927596,-0.759988
1.10844,-0.818432
0.61024,-0.660886
0.401725,-0.596139
0.530063,-0.633604
0.253208,-0.54275
0.134536,-0.509633
0.217551,-0.545683
-0.00679659,-0.475808
-0.187144,-0.417749
-0.308817,-0.381449
-0.358984,-0.368853
-0.212309,-0.414244
-0.127972,-0.439893
-0.41832,-0.352295
-0.477656,-0.335736
-0.424487,-0.351514
-0.648835,-0.28164
-0.648835,-0.28164
-0.605496,-0.298656
-0.870842,-0.220148
-0.908071,-0.171279
-1.05603,-0.150908
-1.13671,-0.123241
-1.15937,-0.122534
-1.15937,-0.122534
-1.09219,-0.153456
-1.01273,-0.153305
-0.966333,-0.206137
-0.782983,-0.267379
-0.801819,-0.259068
-0.787806,-0.274212
-0.656964,-0.314475
-0.494954,-0.364608
-0.3941,-0.408199
-0.55429,-0.34805
-0.531109,-0.367156
-0.0548859,-0.536808
0.267812,-0.647476
0.633514,-0.76919
1.10003,-0.90917
1.51209,-1.05839
1.47726,-1.05054
2.23717,-1.30662
2.47016,-1.36206
2.39381,-1.32718
2.36879,-1.30007
2.22644,-1.24747
1.89669,-0.598493
1.89669,-0.598493
1.52133,-0.874793
1.81332,-1.05414
2.05309,-0.680864
1.74636,-0.160069
1.43892,-0.708129
1.54461,-0.752196
0.958605,-0.786148
1.55198,2.49397
1.04303,1.80726
0.357504,-0.176324
0.60995,0.77986
0.348384,0.197367
0.852536,1.35777
0.20252,-0.3369
0.0841336,-0.174508
-0.0559249,-0.50001
0.0999188,-0.549363
-0.0742619,-0.492085
-0.133598,-0.475526
-0.170272,-0.459675
-0.282115,-0.422137
-0.323114,-0.413504
-0.341451,-0.405579
-0.472292,-0.365316
-0.496063,-0.298572
-0.35314,-0.391508
-0.563458,-0.344087
-0.416783,-0.389477
-0.613625,-0.331491
-0.734637,-0.289991
-0.793973,-0.273432
-0.775636,-0.281358
-0.775636,-0.281358
-0.58612,-0.343379
-0.42593,-0.403529
-0.435099,-0.399566
-0.146571,-0.49718
0.16646,-0.6035
0.407324,-0.691317
0.697673,-0.778915
0.73685,-0.797564
1.01321,-0.888033
1.0445,-0.866995
1.21384,-0.913092
1.41741,-1.01558
1.93411,-1.17547
2.1081,-0.715346
2.38777,-0.985909
2.33608,-0.861364
2.6433,-0.475211
2.95357,-0.423751
3.55768,0.835533
3.76652,1.67215
3.34833,0.711244
3.42197,1.20387
3.23526,0.392252
3.09117,0.583858
3.49681,1.37711
2.57793,-0.124693
2.47557,0.116318
3.01196,2.6106
2.11816,1.93925
1.00228,1.66091
0.886043,2.81675
0.0512886,-0.57395
-0.0622512,-0.51552
0.055115,-0.566347
-0.130738,-0.502308
-0.374746,-0.434908
-0.47508,-0.409717
-0.319236,-0.45907
-0.44325,-0.414387
-0.573985,-0.335906
-0.610104,-0.353073
-0.525767,-0.378722
-0.823498,-0.262526
-1.07612,-0.224181
-0.666542,0.707669
-0.483951,1.20416
0.190471,3.45305
-0.586611,0.144837
0.437915,2.92688
-0.546767,-0.260268
-0.705311,-0.291863
-1.08933,-0.180238
-1.22582,-0.157594
-1.22097,-0.168775
-1.08397,-0.209818
-0.822943,-0.295544
-0.676766,-0.340549
-0.567263,-0.369704
-0.45776,-0.398858
-0.0457174,-0.540771
0.588487,-0.418305
0.992627,0.789164
0.718264,0.193997
1.2233,1.82038
1.11673,0.697229
1.08349,-0.140737
0.976366,-0.536946
1.06292,-0.694667
1.39259,-0.385659
1.95696,1.22417
1.67768,-0.71504
2.10676,1.50538
1.65453,-0.02002
1.54909,-0.522592
2.37353,1.56827
2.22261,0.968749
1.48824,-0.692961
1.81487,0.730138
2.10704,2.03701
1.87598,1.43945
1.53188,0.899933
0.934164,-0.198224
0.624908,-0.361249
0.453877,-0.593134
1.58629,2.72132
0.826187,1.79737
0.643181,1.45028
0.27199,0.773252
0.681389,1.61405
0.533716,2.5504
-0.0825111,-0.0260523
-0.113575,0.320913
0.664873,3.01645
0.253477,1.77571
0.568291,3.08919
-0.446436,-0.0686591
-0.00688886,0.873828
-0.643187,-0.264021
-0.497067,-0.276393
-0.475174,-0.32052
-0.914701,-0.184733
-0.964868,-0.172137
-1.04778,-0.00508849
0.137229,3.33391
-0.829175,1.64871
-1.32878,-0.0364929
-1.36436,-0.0793683
-1.20852,-0.128722
-1.26403,-0.10456
-1.22735,-0.120411
-0.656602,1.65785
-0.813484,0.44162
-0.217682,2.8794
-0.624395,1.52911
-0.831818,1.53513
-1.41357,0.153173
-1.15252,2.2313
-1.39164,1.57167
-1.62965,0.845994
-1.75886,0.410166
-0.907359,3.64596
-1.65166,1.64592
-1.75037,1.19502
-2.10697,0.462521
-2.07376,0.229522
-1.04722,3.49699
-0.908022,3.73354
-1.35164,2.2372
-1.09141,3.8094
-1.95298,0.118895
-1.65768,0.26443
-0.795545,2.1351
-0.454502,2.71043
-1.12295,-0.0146422
-1.59691,-0.00238597
-1.84035,0.0246861
-1.43263,0.971844
-1.64115,-0.0596975
-1.76414,-0.0337983
-1.92131,0.00515424
-1.88948,0.000483956
-1.88281,-0.00068097
-1.86147,-0.0117892
-2.12982,0.0699013
-2.17999,0.0824971
-2.1255,0.0771194
-2.10716,0.0691938
-1.81024,0.140998
-1.83551,0.0135052
-1.13425,1.86096
-0.877082,2.3834
-1.68422,0.0118268
-1.37615,0.28083
-1.62578,0.230521
-0.776156,3.39615
-1.28493,1.71491
-1.36356,1.51945
-1.6902,0.79759
-1.68924,1.01754
-0.93288,3.67345
-1.57254,1.66274
-1.46766,2.19833
-1.88168,0.836701
-0.961243,3.59639
-1.71416,0.481711
-1.71368,1.78032
-1.90374,1.17412
-1.71523,2.30193
-1.97561,0.321784
-1.61203,1.8583
-1.81594,1.36562
-1.58428,1.30709
-1.71849,0.474493
-1.81431,0.889526
-1.77818,0.205455
-1.11084,1.91098
-1.06108,1.64542
-0.805874,2.05217
-0.849757,1.40097
-0.531422,1.5145
-0.37363,1.49537
-0.0269751,2.10294
0.437361,3.166
0.0942279,1.35848
0.462941,1.62863
0.500409,1.04043
0.711477,1.04374
0.963822,2.95451
1.06216,2.52937
0.149402,-0.0441736
1.15583,2.50534
0.192051,-0.536208
0.063298,-0.349345
1.12735,2.69965
0.371734,0.795698
0.583568,0.935203
0.378814,0.645135
0.563883,1.54849
-0.0456151,-0.367828
-0.0986773,-0.313831
-0.19733,-0.395003
-0.0414865,-0.444356
0.0474459,0.759381
-0.129455,-0.342563
0.0909529,1.53466
-0.509542,-0.0923365
0.38989,3.27024
0.233008,2.05401
0.212361,2.44736
-0.370354,-0.240128
-0.307922,0.778462
-0.107714,1.59333
-0.214325,0.495502
-0.511606,0.447682
-0.219049,0.929248
-0.732369,-0.227191
-0.904209,-0.178295
-0.798533,-0.215052
-0.945208,-0.169662
-0.530614,1.15164
-0.0538205,2.03795
-0.498324,0.0756241
-0.55494,1.25141
-0.21652,2.79143
-0.964275,0.86581
-0.663868,2.32582
-0.663074,1.75347
-0.771376,1.66933
-0.222908,3.32423
-0.484808,2.24274
-0.453459,2.02505
-0.452403,3.28332
-0.75974,2.77348
-0.536082,3.40695
-1.09363,1.80155
-1.02486,1.61873
-1.10447,1.21064
-0.630946,2.26242
-0.550778,2.6375
-0.966723,0.835974
-0.655533,0.737652
-0.727101,0.00728214
-0.419374,0.777397
0.172675,3.16763
-0.287041,1.53983
0.0198491,1.02462
0.83838,2.77572
-0.0126685,0.255394
0.0364377,0.678561
0.488112,2.23698
0.151606,1.83808
-0.0273906,-0.104391
0.189509,-0.30199
-0.427492,-0.131531
-0.383777,-0.272621
-0.786057,-0.193013
-0.845393,-0.176455
-0.859423,-0.154001
-0.86373,-0.168529
-1.01657,-0.122358
-1.0484,-0.117688
-1.11691,-0.0971667
-1.23858,-0.0608667
-1.31625,-0.0363824
-1.41659,-0.0111907
-1.46675,0.00140518
