accMotion,digital,humidity,pulseAbs,temperature,vdd,waterleak,x,y,z
125.0,0.0,49.0,0.0,25.4,3603.0,0.0,-59.0,-20.0,-17.0
186.0,0.0,49.0,0.0,25.2,3608.0,0.0,-58.0,-19.0,-12.0
164.0,0.0,49.0,0.0,25.0,3611.0,0.0,-57.0,-21.0,-10.0
34.0,0.0,51.0,0.0,24.3,3600.0,0.0,-57.0,-21.0,-16.0
110.0,0.0,51.0,0.0,24.1,3600.0,0.0,-57.0,-21.0,-13.0
116.0,0.0,52.0,0.0,23.9,3606.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,53.0,0.0,23.3,3600.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,55.0,0.0,22.5,3595.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,56.0,0.0,22.1,3595.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,57.0,0.0,21.8,3595.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,58.0,0.0,21.6,3600.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,59.0,0.0,21.3,3595.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,60.0,0.0,21.0,3593.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,61.0,0.0,20.5,3590.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,63.0,0.0,19.9,3590.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,63.0,0.0,19.4,3590.0,0.0,-58.0,-22.0,-13.0
0.0,0.0,64.0,0.0,19.1,3587.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,64.0,0.0,18.9,3593.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,64.0,0.0,18.5,3587.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,64.0,0.0,18.3,3585.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,65.0,0.0,18.2,3585.0,0.0,-57.0,-20.0,-12.0
0.0,0.0,65.0,0.0,18.8,3585.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,65.0,0.0,18.9,3590.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,65.0,0.0,19.5,3587.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,64.0,0.0,20.3,3590.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,64.0,0.0,20.7,3595.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,63.0,0.0,21.1,3598.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,63.0,0.0,21.9,3595.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,62.0,0.0,22.9,3595.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,61.0,0.0,23.6,3598.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,60.0,0.0,24.6,3600.0,0.0,-57.0,-21.0,-12.0
0.0,0.0,59.0,0.0,25.1,3606.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,59.0,0.0,25.5,3611.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,58.0,0.0,24.4,3600.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,57.0,0.0,25.5,3600.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,55.0,0.0,26.4,3606.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,55.0,0.0,26.9,3611.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,53.0,0.0,29.0,3608.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,49.0,0.0,31.5,3616.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,48.0,0.0,32.9,3616.0,0.0,-58.0,-21.0,-13.0
19.0,0.0,44.0,0.0,32.8,3621.0,0.0,-59.0,-20.0,-12.0
20.0,0.0,44.0,0.0,32.6,3626.0,0.0,-59.0,-21.0,-12.0
67.0,0.0,44.0,0.0,30.9,3616.0,0.0,-58.0,-19.0,-13.0
13.0,0.0,46.0,0.0,30.3,3616.0,0.0,-58.0,-18.0,-18.0
228.0,0.0,46.0,0.0,30.7,3616.0,0.0,-58.0,-21.0,-11.0
199.0,0.0,46.0,0.0,30.3,3621.0,0.0,-58.0,-21.0,-13.0
23.0,0.0,47.0,0.0,31.2,3624.0,0.0,-59.0,-20.0,-12.0
175.0,0.0,46.0,0.0,31.4,3626.0,0.0,-59.0,-21.0,-12.0
136.0,0.0,46.0,0.0,30.5,3616.0,0.0,-59.0,-21.0,-12.0
0.0,0.0,44.0,0.0,34.5,3621.0,0.0,-58.0,-21.0,-13.0
208.0,0.0,40.0,0.0,33.1,3621.0,0.0,-57.0,-21.0,-11.0
0.0,0.0,40.0,0.0,33.7,3624.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,39.0,0.0,33.8,3624.0,0.0,-58.0,-20.0,-13.0
93.0,0.0,41.0,0.0,31.6,3621.0,0.0,-58.0,-21.0,-12.0
34.0,0.0,43.0,0.0,30.1,3626.0,0.0,-59.0,-21.0,-13.0
222.0,0.0,50.0,0.0,26.8,3611.0,0.0,-60.0,-20.0,-10.0
65.0,0.0,52.0,0.0,25.5,3606.0,0.0,-58.0,-20.0,-13.0
28.0,0.0,56.0,0.0,24.8,3603.0,0.0,-58.0,-21.0,-13.0
81.0,0.0,71.0,0.0,20.1,3595.0,0.0,-59.0,-23.0,-11.0
0.0,0.0,76.0,0.0,18.3,3590.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,79.0,0.0,18.5,3587.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,81.0,0.0,18.6,3590.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,83.0,0.0,18.8,3587.0,0.0,-57.0,-21.0,-13.0
1.0,0.0,84.0,0.0,18.5,3587.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,85.0,0.0,18.5,3587.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,86.0,0.0,18.3,3585.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,86.0,0.0,18.3,3590.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,87.0,0.0,18.3,3587.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,88.0,0.0,18.2,3585.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,88.0,0.0,18.0,3585.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,89.0,0.0,17.8,3585.0,0.0,-57.0,-20.0,-12.0
0.0,0.0,90.0,0.0,17.7,3585.0,0.0,-57.0,-21.0,-12.0
0.0,0.0,90.0,0.0,17.9,3585.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,91.0,0.0,17.9,3585.0,0.0,-56.0,-21.0,-13.0
0.0,0.0,91.0,0.0,17.6,3585.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,91.0,0.0,17.6,3585.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,92.0,0.0,17.7,3585.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,92.0,0.0,17.6,3585.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,92.0,0.0,17.4,3585.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,92.0,0.0,17.3,3585.0,0.0,-56.0,-21.0,-13.0
0.0,0.0,93.0,0.0,17.5,3585.0,0.0,-57.0,-20.0,-13.0
30.0,0.0,93.0,0.0,17.6,3585.0,0.0,-57.0,-20.0,-14.0
207.0,0.0,92.0,0.0,16.7,3582.0,0.0,-58.0,-20.0,-14.0
92.0,0.0,93.0,0.0,16.3,3582.0,0.0,-58.0,-21.0,-14.0
1.0,0.0,93.0,0.0,16.5,3580.0,0.0,-57.0,-21.0,-13.0
1.0,0.0,93.0,0.0,16.5,3580.0,0.0,-57.0,-21.0,-13.0
27.0,0.0,93.0,0.0,16.6,3582.0,0.0,-57.0,-22.0,-16.0
60.0,0.0,93.0,0.0,16.7,3585.0,0.0,-58.0,-21.0,-14.0
255.0,0.0,93.0,0.0,17.0,3580.0,0.0,-57.0,-21.0,-14.0
15.0,0.0,92.0,0.0,17.5,3585.0,0.0,-58.0,-21.0,-11.0
0.0,0.0,88.0,0.0,17.7,3582.0,0.0,-58.0,-21.0,-13.0
151.0,0.0,87.0,0.0,17.9,3585.0,0.0,-58.0,-22.0,-13.0
105.0,0.0,86.0,0.0,18.2,3585.0,0.0,-57.0,-21.0,-15.0
94.0,0.0,85.0,0.0,18.2,3590.0,0.0,-57.0,-23.0,-13.0
218.0,0.0,85.0,0.0,18.1,3590.0,0.0,-57.0,-21.0,-12.0
212.0,0.0,85.0,0.0,18.1,3593.0,0.0,-57.0,-21.0,-14.0
199.0,0.0,84.0,0.0,18.0,3585.0,0.0,-57.0,-20.0,-15.0
84.0,0.0,83.0,0.0,18.1,3585.0,0.0,-58.0,-21.0,-14.0
242.0,0.0,83.0,0.0,17.2,3585.0,0.0,-57.0,-22.0,-14.0
224.0,0.0,82.0,0.0,16.8,3580.0,0.0,-58.0,-24.0,-17.0
30.0,0.0,81.0,0.0,17.4,3582.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,82.0,0.0,17.6,3587.0,0.0,-58.0,-21.0,-13.0
1.0,0.0,82.0,0.0,17.7,3590.0,0.0,-57.0,-21.0,-13.0
1.0,0.0,82.0,0.0,17.9,3593.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,82.0,0.0,18.1,3595.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,82.0,0.0,18.5,3585.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,83.0,0.0,18.6,3593.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,82.0,0.0,18.5,3593.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,82.0,0.0,18.3,3595.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,82.0,0.0,18.4,3585.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,83.0,0.0,18.4,3590.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,83.0,0.0,18.4,3593.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,83.0,0.0,18.3,3585.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,84.0,0.0,17.7,3585.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,84.0,0.0,17.5,3582.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,84.0,0.0,17.4,3587.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,84.0,0.0,17.2,3585.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,83.0,0.0,17.3,3582.0,0.0,-58.0,-22.0,-12.0
0.0,0.0,83.0,0.0,17.1,3582.0,0.0,-57.0,-21.0,-13.0
1.0,0.0,84.0,0.0,16.8,3582.0,0.0,-58.0,-21.0,-13.0
2.0,0.0,84.0,0.0,16.7,3585.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,84.0,0.0,16.8,3580.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,84.0,0.0,16.7,3585.0,0.0,-57.0,-20.0,-13.0
11.0,0.0,84.0,0.0,16.4,3580.0,0.0,-58.0,-21.0,-13.0
1.0,0.0,85.0,0.0,16.4,3585.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,85.0,0.0,16.3,3580.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,85.0,0.0,16.1,3580.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,85.0,0.0,16.0,3585.0,0.0,-57.0,-22.0,-14.0
0.0,0.0,86.0,0.0,16.1,3580.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,86.0,0.0,16.1,3580.0,0.0,-59.0,-21.0,-14.0
0.0,0.0,86.0,0.0,16.0,3580.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,86.0,0.0,15.9,3580.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,86.0,0.0,15.9,3580.0,0.0,-59.0,-21.0,-14.0
0.0,0.0,86.0,0.0,15.9,3580.0,0.0,-58.0,-21.0,-13.0
30.0,0.0,86.0,0.0,15.8,3580.0,0.0,-57.0,-20.0,-15.0
109.0,0.0,80.0,0.0,16.7,3580.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,81.0,0.0,16.2,3580.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,82.0,0.0,15.6,3577.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,83.0,0.0,15.9,3577.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,82.0,0.0,16.0,3582.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,80.0,0.0,16.1,3580.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,80.0,0.0,16.1,3585.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,81.0,0.0,16.9,3580.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,81.0,0.0,17.8,3582.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,81.0,0.0,18.7,3585.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,80.0,0.0,19.4,3585.0,0.0,-58.0,-22.0,-13.0
0.0,0.0,79.0,0.0,19.4,3590.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,78.0,0.0,19.3,3587.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,76.0,0.0,21.4,3590.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,73.0,0.0,22.4,3593.0,0.0,-58.0,-21.0,-13.0
3.0,0.0,69.0,0.0,21.8,3600.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,65.0,0.0,20.9,3590.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,63.0,0.0,21.9,3593.0,0.0,-58.0,-21.0,-13.0
1.0,0.0,63.0,0.0,23.0,3600.0,0.0,-58.0,-21.0,-13.0
3.0,0.0,61.0,0.0,23.2,3606.0,0.0,-58.0,-21.0,-13.0
3.0,0.0,61.0,0.0,23.2,3606.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,60.0,0.0,23.7,3590.0,0.0,-59.0,-20.0,-13.0
36.0,0.0,56.0,0.0,22.9,3598.0,0.0,-59.0,-22.0,-11.0
9.0,0.0,56.0,0.0,22.5,3595.0,0.0,-59.0,-21.0,-14.0
0.0,0.0,55.0,0.0,22.8,3600.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,56.0,0.0,23.8,3595.0,0.0,-59.0,-20.0,-12.0
0.0,0.0,56.0,0.0,24.7,3606.0,0.0,-59.0,-21.0,-14.0
0.0,0.0,56.0,0.0,24.2,3608.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,57.0,0.0,25.2,3600.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,57.0,0.0,25.9,3603.0,0.0,-59.0,-21.0,-12.0
0.0,0.0,57.0,0.0,25.7,3608.0,0.0,-59.0,-21.0,-14.0
0.0,0.0,57.0,0.0,25.2,3600.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,58.0,0.0,23.8,3600.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,59.0,0.0,23.7,3595.0,0.0,-59.0,-21.0,-14.0
0.0,0.0,59.0,0.0,25.2,3600.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,58.0,0.0,24.3,3600.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,59.0,0.0,22.9,3598.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,60.0,0.0,23.3,3603.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,59.0,0.0,24.2,3600.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,58.0,0.0,24.7,3600.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,61.0,0.0,22.0,3595.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,63.0,0.0,21.3,3593.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,64.0,0.0,21.1,3595.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,66.0,0.0,20.4,3590.0,0.0,-58.0,-22.0,-13.0
0.0,0.0,67.0,0.0,20.2,3595.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,68.0,0.0,20.1,3598.0,0.0,-58.0,-21.0,-13.0
7.0,0.0,70.0,0.0,19.5,3598.0,0.0,-58.0,-20.0,-13.0
139.0,0.0,73.0,0.0,18.8,3600.0,0.0,-58.0,-22.0,-17.0
84.0,0.0,75.0,0.0,18.3,3598.0,0.0,-59.0,-21.0,-13.0
1.0,0.0,76.0,0.0,18.0,3598.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,78.0,0.0,17.1,3585.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,81.0,0.0,16.7,3582.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,82.0,0.0,16.7,3585.0,0.0,-58.0,-22.0,-12.0
0.0,0.0,84.0,0.0,16.9,3580.0,0.0,-59.0,-21.0,-12.0
0.0,0.0,84.0,0.0,16.9,3585.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,85.0,0.0,16.8,3582.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,86.0,0.0,17.0,3580.0,0.0,-58.0,-22.0,-13.0
0.0,0.0,87.0,0.0,17.2,3580.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,88.0,0.0,17.3,3582.0,0.0,-58.0,-22.0,-13.0
30.0,0.0,88.0,0.0,17.0,3585.0,0.0,-58.0,-22.0,-14.0
0.0,0.0,89.0,0.0,16.8,3580.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,90.0,0.0,16.8,3580.0,0.0,-58.0,-22.0,-13.0
0.0,0.0,90.0,0.0,16.8,3585.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,90.0,0.0,16.8,3590.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,90.0,0.0,16.9,3590.0,0.0,-59.0,-21.0,-12.0
3.0,0.0,91.0,0.0,16.9,3582.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,91.0,0.0,16.8,3587.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,91.0,0.0,16.7,3580.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,92.0,0.0,16.7,3585.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,92.0,0.0,16.8,3580.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,92.0,0.0,16.8,3582.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,93.0,0.0,17.1,3580.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,93.0,0.0,17.4,3580.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,94.0,0.0,17.5,3582.0,0.0,-57.0,-22.0,-13.0
0.0,0.0,94.0,0.0,17.7,3585.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,94.0,0.0,17.9,3590.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,94.0,0.0,18.2,3585.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,95.0,0.0,18.5,3590.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,95.0,0.0,19.9,3587.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,93.0,0.0,19.6,3587.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,93.0,0.0,19.6,3593.0,0.0,-59.0,-21.0,-14.0
5.0,0.0,94.0,0.0,20.5,3587.0,0.0,-57.0,-22.0,-14.0
45.0,0.0,92.0,0.0,20.7,3590.0,0.0,-57.0,-22.0,-13.0
3.0,0.0,90.0,0.0,21.1,3590.0,0.0,-58.0,-21.0,-14.0
23.0,0.0,85.0,0.0,21.3,3590.0,0.0,-58.0,-21.0,-10.0
112.0,0.0,82.0,0.0,21.5,3595.0,0.0,-58.0,-22.0,-15.0
43.0,0.0,74.0,0.0,22.8,3593.0,0.0,-58.0,-22.0,-12.0
70.0,0.0,69.0,0.0,23.2,3595.0,0.0,-59.0,-26.0,-17.0
236.0,0.0,64.0,0.0,24.3,3595.0,0.0,-57.0,-23.0,-15.0
172.0,0.0,61.0,0.0,25.2,3600.0,0.0,-60.0,-19.0,-16.0
149.0,0.0,61.0,0.0,24.2,3598.0,0.0,-58.0,-22.0,-8.0
50.0,0.0,58.0,0.0,24.9,3600.0,0.0,-57.0,-21.0,-19.0
143.0,0.0,56.0,0.0,26.2,3603.0,0.0,-59.0,-21.0,-12.0
61.0,0.0,54.0,0.0,26.7,3606.0,0.0,-58.0,-20.0,-12.0
251.0,0.0,53.0,0.0,27.0,3606.0,0.0,-58.0,-21.0,-12.0
7.0,0.0,52.0,0.0,27.2,3606.0,0.0,-58.0,-21.0,-14.0
226.0,0.0,52.0,0.0,26.9,3611.0,0.0,-59.0,-18.0,-14.0
124.0,0.0,52.0,0.0,26.4,3613.0,0.0,-59.0,-19.0,-15.0
48.0,0.0,55.0,0.0,25.9,3606.0,0.0,-60.0,-20.0,-8.0
202.0,0.0,56.0,0.0,25.6,3603.0,0.0,-56.0,-22.0,-8.0
16.0,0.0,55.0,0.0,25.5,3600.0,0.0,-58.0,-21.0,-16.0
165.0,0.0,54.0,0.0,25.1,3600.0,0.0,-58.0,-22.0,-17.0
129.0,0.0,55.0,0.0,24.4,3600.0,0.0,-58.0,-18.0,-14.0
171.0,0.0,57.0,0.0,23.6,3598.0,0.0,-58.0,-22.0,-15.0
73.0,0.0,57.0,0.0,23.5,3603.0,0.0,-59.0,-21.0,-12.0
186.0,0.0,58.0,0.0,23.3,3606.0,0.0,-58.0,-21.0,-11.0
255.0,0.0,57.0,0.0,23.0,3595.0,0.0,-58.0,-21.0,-13.0
25.0,0.0,56.0,0.0,23.1,3600.0,0.0,-59.0,-20.0,-13.0
60.0,0.0,54.0,0.0,23.0,3595.0,0.0,-59.0,-20.0,-12.0
61.0,0.0,54.0,0.0,22.8,3595.0,0.0,-60.0,-17.0,-10.0
178.0,0.0,53.0,0.0,22.6,3593.0,0.0,-58.0,-21.0,-12.0
78.0,0.0,54.0,0.0,22.4,3595.0,0.0,-58.0,-20.0,-12.0
140.0,0.0,55.0,0.0,22.0,3593.0,0.0,-58.0,-20.0,-12.0
85.0,0.0,56.0,0.0,21.7,3598.0,0.0,-58.0,-22.0,-12.0
235.0,0.0,56.0,0.0,21.7,3600.0,0.0,-59.0,-20.0,-12.0
189.0,0.0,56.0,0.0,21.6,3603.0,0.0,-57.0,-21.0,-13.0
140.0,0.0,57.0,0.0,21.3,3590.0,0.0,-57.0,-22.0,-13.0
107.0,0.0,57.0,0.0,21.1,3590.0,0.0,-58.0,-21.0,-13.0
49.0,0.0,57.0,0.0,21.1,3590.0,0.0,-58.0,-19.0,-14.0
165.0,0.0,56.0,0.0,20.9,3587.0,0.0,-58.0,-21.0,-12.0
105.0,0.0,57.0,0.0,20.7,3590.0,0.0,-57.0,-20.0,-12.0
144.0,0.0,57.0,0.0,20.5,3590.0,0.0,-59.0,-20.0,-12.0
242.0,0.0,57.0,0.0,20.4,3587.0,0.0,-59.0,-18.0,-14.0
1.0,0.0,58.0,0.0,20.2,3587.0,0.0,-59.0,-20.0,-12.0
133.0,0.0,59.0,0.0,20.2,3587.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,59.0,0.0,20.2,3595.0,0.0,-58.0,-21.0,-12.0
25.0,0.0,59.0,0.0,20.0,3587.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,61.0,0.0,19.9,3587.0,0.0,-59.0,-21.0,-12.0
0.0,0.0,62.0,0.0,19.9,3587.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,62.0,0.0,20.2,3587.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,62.0,0.0,20.8,3590.0,0.0,-59.0,-21.0,-12.0
72.0,0.0,61.0,0.0,20.4,3590.0,0.0,-58.0,-21.0,-13.0
99.0,0.0,61.0,0.0,20.3,3595.0,0.0,-58.0,-22.0,-14.0
243.0,0.0,62.0,0.0,20.3,3587.0,0.0,-59.0,-21.0,-10.0
216.0,0.0,63.0,0.0,20.2,3595.0,0.0,-58.0,-21.0,-12.0
180.0,0.0,63.0,0.0,20.4,3587.0,0.0,-58.0,-23.0,-13.0
200.0,0.0,63.0,0.0,20.5,3587.0,0.0,-59.0,-21.0,-13.0
208.0,0.0,62.0,0.0,21.0,3590.0,0.0,-58.0,-22.0,-9.0
205.0,0.0,60.0,0.0,21.4,3590.0,0.0,-57.0,-22.0,-12.0
62.0,0.0,58.0,0.0,21.4,3590.0,0.0,-59.0,-23.0,-1.0
66.0,0.0,57.0,0.0,21.5,3595.0,0.0,-57.0,-18.0,-17.0
200.0,0.0,55.0,0.0,22.0,3590.0,0.0,-57.0,-22.0,-20.0
73.0,0.0,54.0,0.0,22.9,3595.0,0.0,-59.0,-19.0,-10.0
86.0,0.0,53.0,0.0,23.3,3595.0,0.0,-59.0,-21.0,-8.0
13.0,0.0,52.0,0.0,23.6,3600.0,0.0,-59.0,-17.0,-17.0
81.0,0.0,51.0,0.0,24.2,3595.0,0.0,-57.0,-21.0,-16.0
12.0,0.0,49.0,0.0,24.7,3598.0,0.0,-59.0,-22.0,-8.0
120.0,0.0,50.0,0.0,24.7,3600.0,0.0,-56.0,-22.0,-17.0
207.0,0.0,50.0,0.0,24.8,3606.0,0.0,-59.0,-19.0,-19.0
41.0,0.0,49.0,0.0,24.9,3600.0,0.0,-57.0,-22.0,-24.0
32.0,0.0,49.0,0.0,25.1,3600.0,0.0,-56.0,-21.0,-15.0
97.0,0.0,49.0,0.0,25.0,3600.0,0.0,-54.0,-19.0,-20.0
55.0,0.0,49.0,0.0,25.1,3600.0,0.0,-58.0,-21.0,-14.0
105.0,0.0,49.0,0.0,25.0,3600.0,0.0,-52.0,-23.0,-23.0
21.0,0.0,50.0,0.0,25.1,3600.0,0.0,-59.0,-19.0,-11.0
10.0,0.0,49.0,0.0,25.1,3606.0,0.0,-59.0,-17.0,-13.0
133.0,0.0,50.0,0.0,24.6,3598.0,0.0,-60.0,-22.0,-13.0
39.0,0.0,51.0,0.0,24.6,3600.0,0.0,-60.0,-21.0,-17.0
193.0,0.0,51.0,0.0,24.2,3598.0,0.0,-59.0,-20.0,-11.0
192.0,0.0,51.0,0.0,23.8,3595.0,0.0,-59.0,-20.0,-11.0
7.0,0.0,53.0,0.0,23.0,3595.0,0.0,-59.0,-20.0,-13.0
76.0,0.0,54.0,0.0,22.7,3595.0,0.0,-58.0,-21.0,-12.0
6.0,0.0,54.0,0.0,22.4,3593.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,54.0,0.0,22.4,3598.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,54.0,0.0,22.3,3593.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,55.0,0.0,21.2,3590.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,57.0,0.0,20.4,3590.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,57.0,0.0,20.2,3595.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,57.0,0.0,20.3,3595.0,0.0,-59.0,-22.0,-14.0
0.0,0.0,58.0,0.0,20.2,3598.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,58.0,0.0,19.5,3587.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,60.0,0.0,19.2,3587.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,61.0,0.0,19.0,3590.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,62.0,0.0,18.4,3585.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,63.0,0.0,18.4,3590.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,64.0,0.0,18.1,3585.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,66.0,0.0,18.0,3582.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,67.0,0.0,17.7,3585.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,67.0,0.0,17.6,3587.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,66.0,0.0,17.4,3582.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,66.0,0.0,17.3,3585.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,67.0,0.0,16.7,3580.0,0.0,-58.0,-21.0,-13.0
